restaurant_id,restaurant_name,review,label
722034,"풀바셋교보문고","주문한 것과 다른 메뉴가 나왔는데 대응도 별로였어요.",negative
722034,"풀바셋교보문고","재료도 신선하고 사장님도 친절하세요. 최고!",positive
722034,"풀바셋교보문고","사장님이 너무 친절하시고 음식도 정성이 느껴졌어요.",positive
726256,"강남교보타워R","이 가격에 이 퀄리티라니 믿기지 않아요.",positive
726256,"강남교보타워R","메뉴판이 헷갈렸지만 시킨 음식은 다 맛있었어요.",positive
726256,"강남교보타워R","가격은 비싸지만 음식은 괜찮았습니다.",positive
726256,"강남교보타워R","메뉴판이 헷갈렸지만 시킨 음식은 다 맛있었어요.",positive
726256,"강남교보타워R","여기 발견하고 인생 맛집 등극했어요.",positive
726256,"강남교보타워R","매번 갈 때마다 실망시키지 않는 곳입니다.",positive
726256,"강남교보타워R","특별히 흠잡을 데 없이 무난했습니다.",positive
726256,"강남교보타워R","생각보다 짜고 간이 안 맞았어요.",negative
726256,"강남교보타워R","정말 실망했습니다. 다시는 안 갈 것 같아요.",negative
726256,"강남교보타워R","회식 장소로 이만한 곳이 없어요, 다들 좋아했습니다.",positive
726256,"강남교보타워R","주문한 것과 다른 메뉴가 나왔는데 대응도 별로였어요.",negative
726256,"강남교보타워R","무난하게 한 끼 해결하기 좋은 곳입니다.",positive
726256,"강남교보타워R","특별한 감동은 없었지만 꾸준히 갈 만해요.",positive
726256,"강남교보타워R","메뉴판이 헷갈렸지만 시킨 음식은 다 맛있었어요.",positive
726256,"강남교보타워R","회식 장소로 이만한 곳이 없어요, 다들 좋아했습니다.",positive
737782,"아웃백스테이크하우스코리아강남교보","정말 최고예요! 다음에 또 올 거예요.",positive
737782,"아웃백스테이크하우스코리아강남교보","친구랑 가볍게 가기 딱 좋았어요.",positive
737782,"아웃백스테이크하우스코리아강남교보","주차는 불편했지만 음식이 맛있어서 괜찮았어요.",positive
737782,"아웃백스테이크하우스코리아강남교보","음식은 맛있는데 직원이 불친절했어요.",negative
737782,"아웃백스테이크하우스코리아강남교보","친절하고 음식도 깔끔하게 나왔어요.",positive
737782,"아웃백스테이크하우스코리아강남교보","웨이팅은 길었지만 기다릴 만한 맛이었어요.",positive
737782,"아웃백스테이크하우스코리아강남교보","맛이 없는 건 아닌데 굳이 다시 갈 정도는 아니에요.",negative
737782,"아웃백스테이크하우스코리아강남교보","재방문 의사 있어요, 전체적으로 좋았어요.",positive
737782,"아웃백스테이크하우스코리아강남교보","웨이팅은 길었지만 기다릴 만한 맛이었어요.",positive
737782,"아웃백스테이크하우스코리아강남교보","이 정도면 미슐랭감이라고 생각합니다.",positive
737782,"아웃백스테이크하우스코리아강남교보","특색이 없어서 다시 찾을 것 같지는 않아요.",negative
737782,"아웃백스테이크하우스코리아강남교보","재료도 신선하고 사장님도 친절하세요. 최고!",positive
737782,"아웃백스테이크하우스코리아강남교보","여기 발견하고 인생 맛집 등극했어요.",positive
737782,"아웃백스테이크하우스코리아강남교보","무난하게 한 끼 해결하기 좋은 곳입니다.",positive
737782,"아웃백스테이크하우스코리아강남교보","친구한테도 절대 추천 안 할 것 같아요.",negative
200654,"이김파트너스","가족 모임으로 다시 예약했어요, 다들 만족했습니다.",positive
200654,"이김파트너스","웨이팅도 길고 맛도 별로라 비추천합니다.",negative
200654,"이김파트너스","가격 대비 만족스러웠어요.",positive
200654,"이김파트너스","분위기는 좋았는데 음식이 너무 늦게 나왔어요.",negative
200654,"이김파트너스","특별한 감동은 없었지만 꾸준히 갈 만해요.",positive
200654,"이김파트너스","직원은 무뚝뚝했지만 음식 맛은 최고였어요.",positive
200654,"이김파트너스","메뉴는 다양한데 다 그저 그런 맛이었어요.",negative
200654,"이김파트너스","이 집 진짜 맛집이네요. 강추합니다!",positive
200654,"이김파트너스","인테리어는 예뻤지만 맛은 아쉬웠어요.",negative
200654,"이김파트너스","여기 발견하고 인생 맛집 등극했어요.",positive
200654,"이김파트너스","테이블도 안 치워져 있고 서비스가 엉망이었습니다.",negative
200654,"이김파트너스","정말 최고예요! 다음에 또 올 거예요.",positive
200654,"이김파트너스","가격 대비 최악의 경험이었어요.",negative
200654,"이김파트너스","양이 적은 편이지만 맛은 확실히 좋았습니다.",positive
200654,"이김파트너스","이 가격에 이 퀄리티라니 믿기지 않아요.",positive
428577,"개성집","이 가격에 이 퀄리티라니 믿기지 않아요.",positive
428577,"개성집","청결 상태가 살짝 아쉬웠습니다.",negative
428577,"개성집","특별히 흠잡을 데 없이 무난했습니다.",positive
428577,"개성집","분위기는 평범했지만 맛은 훌륭했어요.",positive
428577,"개성집","최악의 방문이었습니다, 시간이 아까워요.",negative
428577,"개성집","자리는 불편했지만 맛 하나는 인정할 만해요.",positive
428577,"개성집","깔끔한 매장이고 음식도 준수했습니다.",positive
428577,"개성집","이 정도면 미슐랭감이라고 생각합니다.",positive
428577,"개성집","리뷰만큼은 아니었어요, 평범한 수준.",negative
428577,"개성집","나쁘지 않고 무난하게 먹기 좋아요.",positive
428577,"개성집","이 정도면 미슐랭감이라고 생각합니다.",positive
428577,"개성집","주차는 불편했지만 음식이 맛있어서 괜찮았어요.",positive
428577,"개성집","몇 번을 가도 질리지 않는 맛이에요.",positive
428577,"개성집","특별한 감동은 없었지만 꾸준히 갈 만해요.",positive
428577,"개성집","특색이 없어서 다시 찾을 것 같지는 않아요.",negative
371592,"차찬텡","웨이팅도 길고 맛도 별로라 비추천합니다.",negative
371592,"차찬텡","가족 모임으로 다시 예약했어요, 다들 만족했습니다.",positive
371592,"차찬텡","특별한 감동은 없었지만 꾸준히 갈 만해요.",positive
371592,"차찬텡","가격이 아깝다는 느낌을 지울 수 없었어요.",negative
371592,"차찬텡","사장님이 너무 친절하시고 음식도 정성이 느껴졌어요.",positive
371592,"차찬텡","직원은 친절했지만 음식은 제 취향이 아니었습니다.",negative
371592,"차찬텡","서비스 정신이 아예 없는 것 같았습니다.",negative
371592,"차찬텡","이 집 진짜 맛집이네요. 강추합니다!",positive
371592,"차찬텡","기대한 만큼은 아니어도 만족스러운 한 끼였습니다.",positive
371592,"차찬텡","먹다가 이물질이 나와서 놀랐습니다.",negative
371592,"차찬텡","가격이 아깝다는 느낌을 지울 수 없었어요.",negative
371592,"차찬텡","가격은 저렴한데 맛은 딱 그 가격만큼이에요.",negative
371592,"차찬텡","양이 적은 편이지만 맛은 확실히 좋았습니다.",positive
371592,"차찬텡","먹다가 이물질이 나와서 놀랐습니다.",negative
371592,"차찬텡","매번 갈 때마다 실망시키지 않는 곳입니다.",positive
763061,"청담쭈꾸미","웨이팅에 비해 만족도는 낮았습니다.",negative
763061,"청담쭈꾸미","가격 대비 양이 너무 적었습니다.",negative
763061,"청담쭈꾸미","맛이 없는 건 아닌데 굳이 다시 갈 정도는 아니에요.",negative
763061,"청담쭈꾸미","서비스도 음식도 전부 실망스러웠습니다.",negative
763061,"청담쭈꾸미","친구들한테 자신있게 추천할 수 있는 곳이에요.",positive
763061,"청담쭈꾸미","재료도 신선하고 사장님도 친절하세요. 최고!",positive
763061,"청담쭈꾸미","이 가격에 이 퀄리티라니 믿기지 않아요.",positive
763061,"청담쭈꾸미","음식은 맛있는데 직원이 불친절했어요.",negative
763061,"청담쭈꾸미","친구랑 가볍게 가기 딱 좋았어요.",positive
763061,"청담쭈꾸미","기본은 하는데 감동은 없었어요.",negative
763061,"청담쭈꾸미","자주는 아니어도 가끔 생각날 것 같아요.",positive
763061,"청담쭈꾸미","리뷰 보고 갔는데 기대 이상이었습니다, 완전 만족.",positive
763061,"청담쭈꾸미","친구랑 가볍게 가기 딱 좋았어요.",positive
763061,"청담쭈꾸미","양도 적당하고 맛도 괜찮았어요.",positive
763061,"청담쭈꾸미","서비스도 음식도 전부 실망스러웠습니다.",negative
113802,"뷰파트너스주","사장님이 너무 친절하시고 음식도 정성이 느껴졌어요.",positive
113802,"뷰파트너스주","양도 적당하고 맛도 괜찮았어요.",positive
113802,"뷰파트너스주","회식 장소로 이만한 곳이 없어요, 다들 좋아했습니다.",positive
113802,"뷰파트너스주","다른 곳이랑 비교하면 아쉬운 편이에요.",negative
113802,"뷰파트너스주","친절하고 음식도 깔끔하게 나왔어요.",positive
113802,"뷰파트너스주","메뉴판과 실제 나온 음식이 좀 달랐어요.",negative
113802,"뷰파트너스주","전체적으로 만족스러운 경험이었어요.",positive
113802,"뷰파트너스주","여기 단골 됐어요, 진심으로 추천합니다.",positive
113802,"뷰파트너스주","여기 발견하고 인생 맛집 등극했어요.",positive
113802,"뷰파트너스주","생각보다 짜고 간이 안 맞았어요.",negative
113802,"뷰파트너스주","분위기는 평범했지만 맛은 훌륭했어요.",positive
113802,"뷰파트너스주","최악의 방문이었습니다, 시간이 아까워요.",negative
113802,"뷰파트너스주","친절하긴 한데 음식 나오는 속도가 너무 느려요.",negative
113802,"뷰파트너스주","전체적으로 만족스러운 경험이었어요.",positive
113802,"뷰파트너스주","양도 적당하고 맛도 괜찮았어요.",positive
476530,"마쮸","생각보다 짜고 간이 안 맞았어요.",negative
476530,"마쮸","가성비 괜찮고 직원분들도 친절했습니다.",positive
476530,"마쮸","동네에 이런 맛집이 있다는 게 행운이에요.",positive
476530,"마쮸","무난하게 한 끼 해결하기 좋은 곳입니다.",positive
476530,"마쮸","몇 번을 가도 질리지 않는 맛이에요.",positive
476530,"마쮸","가격은 비싸지만 음식은 괜찮았습니다.",positive
476530,"마쮸","특별히 흠잡을 데 없이 무난했습니다.",positive
476530,"마쮸","자주는 아니어도 가끔 생각날 것 같아요.",positive
476530,"마쮸","손이 많이 간 게 느껴지는 정성스러운 맛이었어요.",positive
476530,"마쮸","자리가 좁아서 불편했습니다.",negative
476530,"마쮸","매장이 좀 정신없고 시끄러웠습니다.",negative
476530,"마쮸","양도 적당하고 맛도 괜찮았어요.",positive
476530,"마쮸","손이 많이 간 게 느껴지는 정성스러운 맛이었어요.",positive
476530,"마쮸","양이 적은 편이지만 맛은 확실히 좋았습니다.",positive
476530,"마쮸","메뉴판이 헷갈렸지만 시킨 음식은 다 맛있었어요.",positive
650735,"쏘주맥쭈","자주는 아니어도 가끔 생각날 것 같아요.",positive
650735,"쏘주맥쭈","맛이 없는 건 아닌데 굳이 다시 갈 정도는 아니에요.",negative
650735,"쏘주맥쭈","메뉴판과 실제 나온 음식이 좀 달랐어요.",negative
650735,"쏘주맥쭈","회식 장소로 이만한 곳이 없어요, 다들 좋아했습니다.",positive
650735,"쏘주맥쭈","분위기는 평범했지만 맛은 훌륭했어요.",positive
650735,"쏘주맥쭈","자리가 좁아서 불편했습니다.",negative
650735,"쏘주맥쭈","돈 아깝다는 생각이 들 정도였어요.",negative
650735,"쏘주맥쭈","먹자마자 감탄했습니다, 정말 훌륭해요.",positive
650735,"쏘주맥쭈","기대한 만큼은 아니어도 만족스러운 한 끼였습니다.",positive
650735,"쏘주맥쭈","직원분이 너무 무성의하게 응대하셨어요.",negative
650735,"쏘주맥쭈","재료도 신선하고 사장님도 친절하세요. 최고!",positive
650735,"쏘주맥쭈","먹자마자 감탄했습니다, 정말 훌륭해요.",positive
650735,"쏘주맥쭈","재방문 의사 있어요, 전체적으로 좋았어요.",positive
650735,"쏘주맥쭈","양이 적은 편이지만 맛은 확실히 좋았습니다.",positive
650735,"쏘주맥쭈","매번 갈 때마다 실망시키지 않는 곳입니다.",positive
514687,"크라운","이 집 진짜 맛집이네요. 강추합니다!",positive
514687,"크라운","매장이 좀 좁긴 한데 맛으로 커버되는 곳이에요.",positive
514687,"크라운","기대한 만큼은 아니어도 만족스러운 한 끼였습니다.",positive
514687,"크라운","돈 주고 이런 대접 받은 건 처음이에요.",negative
514687,"크라운","여기 발견하고 인생 맛집 등극했어요.",positive
514687,"크라운","인테리어는 예뻤지만 맛은 아쉬웠어요.",negative
514687,"크라운","직원은 친절했지만 음식은 제 취향이 아니었습니다.",negative
514687,"크라운","동네에서 편하게 가기 좋은 곳이에요.",positive
514687,"크라운","웨이팅이 아깝지 않을 정도로 맛있었습니다.",positive
514687,"크라운","분위기도 괜찮고 음식도 준수했습니다.",positive
514687,"크라운","매장이 좀 좁긴 한데 맛으로 커버되는 곳이에요.",positive
514687,"크라운","여기 단골 됐어요, 진심으로 추천합니다.",positive
514687,"크라운","서비스도 음식도 전부 실망스러웠습니다.",negative
514687,"크라운","손이 많이 간 게 느껴지는 정성스러운 맛이었어요.",positive
514687,"크라운","서비스도 음식도 평균 이상이었습니다.",positive
515507,"함수라","양이 적은 편이지만 맛은 확실히 좋았습니다.",positive
515507,"함수라","재방문 100% 확정입니다. 너무 만족스러웠어요.",positive
515507,"함수라","정말 최고예요! 다음에 또 올 거예요.",positive
515507,"함수라","매장이 좀 좁긴 한데 맛으로 커버되는 곳이에요.",positive
515507,"함수라","가격 대비 만족스러웠어요.",positive
515507,"함수라","맛이 없는 건 아닌데 굳이 다시 갈 정도는 아니에요.",negative
515507,"함수라","생각보다 짜고 간이 안 맞았어요.",negative
515507,"함수라","직원 응대가 다소 아쉬웠어요.",negative
515507,"함수라","가성비 괜찮고 직원분들도 친절했습니다.",positive
515507,"함수라","분위기는 좋았는데 음식이 너무 늦게 나왔어요.",negative
515507,"함수라","사장님이 너무 친절하시고 음식도 정성이 느껴졌어요.",positive
515507,"함수라","기대한 만큼은 아니어도 만족스러운 한 끼였습니다.",positive
515507,"함수라","생각보다 짜고 간이 안 맞았어요.",negative
515507,"함수라","기대 안 했는데 생각보다 괜찮았습니다.",positive
515507,"함수라","자리는 불편했지만 맛 하나는 인정할 만해요.",positive
329765,"삼육가","양도 적당하고 맛도 괜찮았어요.",positive
329765,"삼육가","분위기도 좋고 맛도 최고, 데이트 코스로 딱이에요.",positive
329765,"삼육가","친절하긴 한데 음식 나오는 속도가 너무 느려요.",negative
329765,"삼육가","특별한 건 없었고 평범했습니다.",negative
329765,"삼육가","기대한 만큼은 아니어도 만족스러운 한 끼였습니다.",positive
329765,"삼육가","맛은 그냥저냥, 재방문 의사는 없어요.",negative
329765,"삼육가","메뉴 구성이 다양하고 대체로 맛있었어요.",positive
329765,"삼육가","직원은 친절했지만 음식은 별로였습니다.",negative
329765,"삼육가","가격 대비 만족스러웠어요.",positive
329765,"삼육가","여기 단골 됐어요, 진심으로 추천합니다.",positive
329765,"삼육가","가성비 괜찮고 직원분들도 친절했습니다.",positive
329765,"삼육가","나쁘지 않고 무난하게 먹기 좋아요.",positive
329765,"삼육가","가성비 괜찮고 직원분들도 친절했습니다.",positive
329765,"삼육가","생각보다 짜고 간이 안 맞았어요.",negative
329765,"삼육가","맛있게 잘 먹었습니다. 괜찮아요.",positive
194256,"이가해장국","리뷰 보고 갔는데 기대 이상이었습니다, 완전 만족.",positive
194256,"이가해장국","친절하긴 한데 음식 나오는 속도가 너무 느려요.",negative
194256,"이가해장국","몇 번을 가도 질리지 않는 맛이에요.",positive
194256,"이가해장국","위생이 걱정될 정도로 관리가 안 되어 있었습니다.",negative
194256,"이가해장국","테이블도 안 치워져 있고 서비스가 엉망이었습니다.",negative
194256,"이가해장국","재방문 100% 확정입니다. 너무 만족스러웠어요.",positive
194256,"이가해장국","여기 단골 됐어요, 진심으로 추천합니다.",positive
194256,"이가해장국","주문한 것과 다른 메뉴가 나왔는데 대응도 별로였어요.",negative
194256,"이가해장국","친절하고 음식도 깔끔하게 나왔어요.",positive
194256,"이가해장국","가격 대비 최악의 경험이었어요.",negative
194256,"이가해장국","자리는 불편했지만 맛 하나는 인정할 만해요.",positive
194256,"이가해장국","양도 적당하고 맛도 괜찮았어요.",positive
194256,"이가해장국","다음에 또 가도 괜찮을 것 같아요.",positive
194256,"이가해장국","기대했던 것보다는 별로였어요.",negative
194256,"이가해장국","친구한테도 절대 추천 안 할 것 같아요.",negative
458730,"참치한마리","기대한 만큼은 아니어도 만족스러운 한 끼였습니다.",positive
458730,"참치한마리","무난하게 한 끼 해결하기 좋은 곳입니다.",positive
458730,"참치한마리","친구랑 가볍게 가기 딱 좋았어요.",positive
458730,"참치한마리","매장이 좀 좁긴 한데 맛으로 커버되는 곳이에요.",positive
458730,"참치한마리","가족 모임으로 다시 예약했어요, 다들 만족했습니다.",positive
458730,"참치한마리","다시 갈지는 잘 모르겠어요.",negative
458730,"참치한마리","몇 번을 가도 질리지 않는 맛이에요.",positive
458730,"참치한마리","양이 적은 편이지만 맛은 확실히 좋았습니다.",positive
458730,"참치한마리","맛은 정말 좋은데 가격이 너무 비싸요.",negative
458730,"참치한마리","인테리어는 예뻤지만 맛은 아쉬웠어요.",negative
458730,"참치한마리","친절하고 음식도 깔끔하게 나왔어요.",positive
458730,"참치한마리","가격 대비 만족스러웠어요.",positive
458730,"참치한마리","양이 적은 편이지만 맛은 확실히 좋았습니다.",positive
458730,"참치한마리","돈 아깝다는 생각이 들 정도였어요.",negative
458730,"참치한마리","주차는 불편했지만 음식이 맛있어서 괜찮았어요.",positive
720370,"커피빈신논현역","매장이 좀 좁긴 한데 맛으로 커버되는 곳이에요.",positive
720370,"커피빈신논현역","음식은 맛있는데 직원이 불친절했어요.",negative
720370,"커피빈신논현역","매번 갈 때마다 실망시키지 않는 곳입니다.",positive
720370,"커피빈신논현역","이 돈 주고 이 퀄리티는 이해가 안 돼요.",negative
720370,"커피빈신논현역","메뉴 구성이 다양하고 대체로 맛있었어요.",positive
720370,"커피빈신논현역","환불받고 싶을 정도로 불쾌한 경험이었어요.",negative
720370,"커피빈신논현역","재방문 의사 있어요, 전체적으로 좋았어요.",positive
720370,"커피빈신논현역","웨이팅이 아깝지 않을 정도로 맛있었습니다.",positive
720370,"커피빈신논현역","맛있게 잘 먹었습니다. 괜찮아요.",positive
720370,"커피빈신논현역","이 가격에 이 퀄리티라니 믿기지 않아요.",positive
720370,"커피빈신논현역","친절하긴 한데 음식 나오는 속도가 너무 느려요.",negative
720370,"커피빈신논현역","정말 최고예요! 다음에 또 올 거예요.",positive
720370,"커피빈신논현역","서비스도 음식도 평균 이상이었습니다.",positive
720370,"커피빈신논현역","전체적으로 만족스러운 경험이었어요.",positive
720370,"커피빈신논현역","리뷰 보고 갔는데 기대 이상이었습니다, 완전 만족.",positive
658338,"돈치","매장이 좀 좁긴 한데 맛으로 커버되는 곳이에요.",positive
658338,"돈치","맛도 없고 양도 적어서 두 번은 안 갈 것 같아요.",negative
658338,"돈치","맛도 없고 양도 적어서 두 번은 안 갈 것 같아요.",negative
658338,"돈치","양이 적은 편이지만 맛은 확실히 좋았습니다.",positive
658338,"돈치","가격은 비싸지만 음식은 괜찮았습니다.",positive
658338,"돈치","가족 모임으로 다시 예약했어요, 다들 만족했습니다.",positive
658338,"돈치","자리가 좁아서 불편했습니다.",negative
658338,"돈치","다시는 방문하고 싶지 않은 곳입니다.",negative
658338,"돈치","기대한 만큼은 아니어도 만족스러운 한 끼였습니다.",positive
658338,"돈치","가족 모임으로 다시 예약했어요, 다들 만족했습니다.",positive
658338,"돈치","특별한 감동은 없었지만 꾸준히 갈 만해요.",positive
658338,"돈치","나쁘지 않고 무난하게 먹기 좋아요.",positive
658338,"돈치","가격이 아깝다는 느낌을 지울 수 없었어요.",negative
658338,"돈치","돈 아깝다는 생각이 들 정도였어요.",negative
658338,"돈치","친구랑 가볍게 가기 딱 좋았어요.",positive
767932,"강남원조 원주추어탕","회식 장소로 이만한 곳이 없어요, 다들 좋아했습니다.",positive
767932,"강남원조 원주추어탕","재방문 100% 확정입니다. 너무 만족스러웠어요.",positive
767932,"강남원조 원주추어탕","회식 장소로 이만한 곳이 없어요, 다들 좋아했습니다.",positive
767932,"강남원조 원주추어탕","재방문 의사 있어요, 전체적으로 좋았어요.",positive
767932,"강남원조 원주추어탕","재료도 신선하고 사장님도 친절하세요. 최고!",positive
767932,"강남원조 원주추어탕","이 가격에 이 퀄리티라니 믿기지 않아요.",positive
767932,"강남원조 원주추어탕","먹다가 이물질이 나와서 놀랐습니다.",negative
767932,"강남원조 원주추어탕","음식은 맛있는데 직원이 불친절했어요.",negative
767932,"강남원조 원주추어탕","특별한 감동은 없었지만 꾸준히 갈 만해요.",positive
767932,"강남원조 원주추어탕","기대한 만큼은 아니어도 만족스러운 한 끼였습니다.",positive
767932,"강남원조 원주추어탕","다음에 또 가도 괜찮을 것 같아요.",positive
767932,"강남원조 원주추어탕","서비스도 음식도 평균 이상이었습니다.",positive
767932,"강남원조 원주추어탕","직원 응대가 불친절해서 기분이 나빴습니다.",negative
767932,"강남원조 원주추어탕","서비스도 음식도 평균 이상이었습니다.",positive
767932,"강남원조 원주추어탕","다른 곳이랑 비교하면 아쉬운 편이에요.",negative
